the first song,the second song,word1,word2,result
Black Out On White Night,Sun Hands,dance,manor,0.5555555555555556
Black Out On White Night,Sun Hands,human,sun,0.36363636363636365
Black Out On White Night,Sun Hands,human,hands,0.08695652173913043
Black Out On White Night,Sun Hands,human,gorilla,0.8
Black Out On White Night,Sun Hands,human,manor,0.3333333333333333
Black Out On White Night,Camera Talk,white,camera,0.47058823529411764
Black Out On White Night,Camera Talk,white,talk,0.16666666666666666
Black Out On White Night,Camera Talk,white,camera,0.47058823529411764
Black Out On White Night,Camera Talk,white,talk,0.16666666666666666
Black Out On White Night,Camera Talk,night,camera,0.13333333333333333
Black Out On White Night,Camera Talk,night,talk,0.3076923076923077
Black Out On White Night,Camera Talk,night,camera,0.13333333333333333
Black Out On White Night,Camera Talk,night,talk,0.3076923076923077
Black Out On White Night,Camera Talk,black,camera,0.11764705882352941
Black Out On White Night,Camera Talk,black,talk,0.26666666666666666
Black Out On White Night,Camera Talk,black,camera,0.11764705882352941
Black Out On White Night,Camera Talk,black,talk,0.26666666666666666
Black Out On White Night,Camera Talk,death,camera,0.125
Black Out On White Night,Camera Talk,death,talk,0.2857142857142857
Black Out On White Night,Camera Talk,death,camera,0.125
Black Out On White Night,Camera Talk,death,talk,0.2857142857142857
Black Out On White Night,Camera Talk,dance,camera,0.5882352941176471
Black Out On White Night,Camera Talk,dance,talk,0.13333333333333333
Black Out On White Night,Camera Talk,dance,camera,0.5882352941176471
Black Out On White Night,Camera Talk,dance,talk,0.13333333333333333
Black Out On White Night,Camera Talk,human,camera,0.34782608695652173
Black Out On White Night,Camera Talk,human,talk,0.09523809523809523
Black Out On White Night,Camera Talk,human,camera,0.34782608695652173
Black Out On White Night,Camera Talk,human,talk,0.09523809523809523
Black Out On White Night,Beautiful,white,beautiful,0
Black Out On White Night,Beautiful,white,dreams,0.14285714285714285
Black Out On White Night,Beautiful,night,beautiful,0
Black Out On White Night,Beautiful,night,dreams,0.26666666666666666
Black Out On White Night,Beautiful,black,beautiful,0
Black Out On White Night,Beautiful,black,dreams,0.23529411764705882
Black Out On White Night,Beautiful,death,beautiful,0
Black Out On White Night,Beautiful,death,dreams,0.375
Black Out On White Night,Beautiful,dance,beautiful,0
Black Out On White Night,Beautiful,dance,dreams,0.11764705882352941
Black Out On White Night,Beautiful,human,beautiful,0
Black Out On White Night,Beautiful,human,dreams,0.08695652173913043
Black Out On White Night,Auto Rock,white,auto,0.42105263157894735
Black Out On White Night,Auto Rock,white,rock,0.5714285714285714
Black Out On White Night,Auto Rock,white,mr,0.14285714285714285
Black Out On White Night,Auto Rock,white,beast,0.8
Black Out On White Night,Auto Rock,night,auto,0.11764705882352941
Black Out On White Night,Auto Rock,night,rock,0.16666666666666666
Black Out On White Night,Auto Rock,night,mr,0.26666666666666666
Black Out On White Night,Auto Rock,night,beast,0.15384615384615385
Black Out On White Night,Auto Rock,black,auto,0.10526315789473684
Black Out On White Night,Auto Rock,black,rock,0.14285714285714285
Black Out On White Night,Auto Rock,black,mr,0.23529411764705882
Black Out On White Night,Auto Rock,black,beast,0.13333333333333333
Black Out On White Night,Auto Rock,death,auto,0.1111111111111111
Black Out On White Night,Auto Rock,death,rock,0.15384615384615385
Black Out On White Night,Auto Rock,death,mr,0.25
Black Out On White Night,Auto Rock,death,beast,0.14285714285714285
Black Out On White Night,Auto Rock,dance,auto,0.5263157894736842
Black Out On White Night,Auto Rock,dance,rock,0.5714285714285714
Black Out On White Night,Auto Rock,dance,mr,0.11764705882352941
Black Out On White Night,Auto Rock,dance,beast,0.5333333333333333
Black Out On White Night,Auto Rock,human,auto,0.32
Black Out On White Night,Auto Rock,human,rock,0.4
Black Out On White Night,Auto Rock,human,mr,0.08695652173913043
Black Out On White Night,Auto Rock,human,beast,0.6666666666666666
Black Out On White Night,Who Knows Who Cares,white,knows,0.15384615384615385
Black Out On White Night,Who Knows Who Cares,white,cares,0.15384615384615385
Black Out On White Night,Who Knows Who Cares,white,gorilla,0.5
Black Out On White Night,Who Knows Who Cares,white,manor,0.4444444444444444
Black Out On White Night,Who Knows Who Cares,night,knows,0.2857142857142857
Black Out On White Night,Who Knows Who Cares,night,cares,0.2857142857142857
Black Out On White Night,Who Knows Who Cares,night,gorilla,0.09090909090909091
Black Out On White Night,Who Knows Who Cares,night,manor,0.125
Black Out On White Night,Who Knows Who Cares,black,knows,0.25
Black Out On White Night,Who Knows Who Cares,black,cares,0.25
Black Out On White Night,Who Knows Who Cares,black,gorilla,0.08333333333333333
Black Out On White Night,Who Knows Who Cares,black,manor,0.1111111111111111
Black Out On White Night,Who Knows Who Cares,death,knows,0.4
Black Out On White Night,Who Knows Who Cares,death,cares,0.5333333333333333
Black Out On White Night,Who Knows Who Cares,death,gorilla,0.08695652173913043
Black Out On White Night,Who Knows Who Cares,death,manor,0.11764705882352941
Black Out On White Night,Who Knows Who Cares,dance,knows,0.125
Black Out On White Night,Who Knows Who Cares,dance,cares,0.125
Black Out On White Night,Who Knows Who Cares,dance,gorilla,0.3333333333333333
Black Out On White Night,Who Knows Who Cares,dance,manor,0.5555555555555556
Black Out On White Night,Who Knows Who Cares,human,knows,0.09090909090909091
Black Out On White Night,Who Knows Who Cares,human,cares,0.09090909090909091
Black Out On White Night,Who Knows Who Cares,human,gorilla,0.8
Black Out On White Night,Who Knows Who Cares,human,manor,0.3333333333333333
Black Out On White Night,Quiet,white,quiet,0.25
Black Out On White Night,Quiet,white,young,0.75
Black Out On White Night,Quiet,white,mountain,0.46153846153846156
Black Out On White Night,Quiet,night,quiet,0.11764705882352941
Black Out On White Night,Quiet,night,young,0.14285714285714285
Black Out On White Night,Quiet,night,mountain,0.16666666666666666
Black Out On White Night,Quiet,black,quiet,0.10526315789473684
Black Out On White Night,Quiet,black,young,0.125
Black Out On White Night,Quiet,black,mountain,0.14285714285714285
Black Out On White Night,Quiet,death,quiet,0.1111111111111111
Black Out On White Night,Quiet,death,young,0.13333333333333333
Black Out On White Night,Quiet,death,mountain,0.15384615384615385
Black Out On White Night,Quiet,dance,quiet,0.21052631578947367
Black Out On White Night,Quiet,dance,young,0.5
Black Out On White Night,Quiet,dance,mountain,0.42857142857142855
Black Out On White Night,Quiet,human,quiet,0.16
Black Out On White Night,Quiet,human,young,0.6363636363636364
Black Out On White Night,Quiet,human,mountain,0.3
Black Out On White Night,Girlfriend,white,girlfriend,0.7058823529411765
Black Out On White Night,Girlfriend,white,phoenix,0.3333333333333333
Black Out On White Night,Girlfriend,night,girlfriend,0.16666666666666666
Black Out On White Night,Girlfriend,night,phoenix,0.11764705882352941
Black Out On White Night,Girlfriend,black,girlfriend,0.14285714285714285
Black Out On White Night,Girlfriend,black,phoenix,0.10526315789473684
Black Out On White Night,Girlfriend,death,girlfriend,0.15384615384615385
Black Out On White Night,Girlfriend,death,phoenix,0.1111111111111111
Black Out On White Night,Girlfriend,dance,girlfriend,0.47058823529411764
Black Out On White Night,Girlfriend,dance,phoenix,0.3157894736842105
Black Out On White Night,Girlfriend,human,girlfriend,0.5217391304347826
Black Out On White Night,Girlfriend,human,phoenix,0.24
Black Out On White Night,Happiness: We're All In It Together,white,together,0
